0.0	1385.7
5	1393.3
10	1364.2
15.0	1332.2
20.0	1310.5
25.0	1253.9
30.0	1260.7
35.0	1249.7
40.0	1247.0
45.0	1217.7
50.0	1178.7
55.0	1189.0
60.0	1189.4
65.0	1172.8
70.0	1153.2
75.0	1119.7
80.0	1139.7
85.0	1097.8
90.0	1114.8
95.0	1092.4
100.0	1101.6
105.0	1076.1
110.0	1042.9
115.0	1056.5
120.0	1038.1
125.0	1067.2
130.0	1041.1
135.0	1034.9
140.0	1027.3
145.0	1032.3
150.0	1030.2
155.0	1014.4
160.0	1022.9
165.0	1015.1
170.0	1012.6
175.0	1026.2
180.0	1017.9
185.0	1014.6
190.0	1000.7
195.0	1001.8
200.0	1013.9
205.0	1003.3
210.0	1006.2
215.0	1002.0
220.0	998.1
225.0	1008.3
230.0	1018.1
235.0	1004.8
240.0	1020.1
245.0	998.8
250.0	1006.8
255.0	1018.4
260.0	1008.1
265.0	1017.8
270.0	1027.1
275.0	1013.6
280.0	990.5
285.0	997.8
290.0	1033.1
295.0	1011.6
300.0	1023.9
305.0	1020.5
310.0	1028.6
315.0	1003.6
320.0	1010.2
325.0	1017.6
330.0	1007.9
335.0	1002.6
340.0	1005.0
345.0	988.9
350.0	1007.8
355.0	1001.9
360.0	1022.8
365.0	1021.2
370.0	1009.4
375.0	1027.0
380.0	1010.0
385.0	1011.9
390.0	1010.8
395.0	1018.4
400.0	1016.1
405.0	1005.8
410.0	1019.5
415.0	1009.5
420.0	1027.3
425.0	1023.6
430.0	993.7
435.0	1010.8
440.0	1028.5
445.0	1005.8
450.0	1031.9
455.0	1008.1
460.0	1002.4
465.0	1015.2
470.0	1008.7
475.0	1005.6
480.0	1021.6
485.0	992.2
490.0	1002.4
495.0	1021.2
