0.0	1346.9
5	1329.2
10	1327.6
15.0	1295.6
20.0	1271.3
25.0	1280.9
30.0	1267.4
35.0	1236.5
40.0	1219.1
45.0	1198.8
50.0	1217.4
55.0	1188.6
60.0	1186.8
65.0	1176.4
70.0	1149.4
75.0	1139.9
80.0	1163.4
85.0	1108.3
90.0	1104.5
95.0	1120.0
100.0	1108.6
105.0	1095.2
110.0	1097.1
115.0	1072.5
120.0	1057.8
125.0	1045.3
130.0	1048.9
135.0	1049.8
140.0	1039.5
145.0	1040.7
150.0	1034.2
155.0	1044.9
160.0	1038.9
165.0	1038.9
170.0	1029.7
175.0	1023.8
180.0	1026.4
185.0	1043.1
190.0	1018.5
195.0	1020.8
200.0	1021.1
205.0	1024.0
210.0	1004.5
215.0	1019.2
220.0	1019.4
225.0	1035.7
230.0	1025.3
235.0	1013.0
240.0	1016.1
245.0	1019.9
250.0	1007.4
255.0	1019.8
260.0	1003.2
265.0	1005.7
270.0	1001.9
275.0	1011.8
280.0	999.8
285.0	1022.9
290.0	1005.0
295.0	997.4
300.0	1002.7
305.0	1004.2
310.0	1009.7
315.0	997.5
320.0	1019.3
325.0	1008.9
330.0	1009.1
335.0	991.2
340.0	988.6
345.0	1004.4
350.0	1021.1
355.0	1000.1
360.0	1014.1
365.0	1010.4
370.0	1021.7
375.0	992.8
380.0	1011.8
385.0	1009.8
390.0	1017.9
395.0	1024.5
400.0	990.6
405.0	1007.7
410.0	1017.2
415.0	997.4
420.0	1009.8
425.0	1016.9
430.0	1007.7
435.0	1012.0
440.0	1012.9
445.0	1013.7
450.0	1014.3
455.0	1022.6
460.0	1005.7
465.0	1000.3
470.0	989.7
475.0	994.1
480.0	1008.6
485.0	1009.4
490.0	998.2
495.0	1031.6
