0.0	1317.6
5	1286.7
10	1276.3
15.0	1272.4
20.0	1252.5
25.0	1264.5
30.0	1245.4
35.0	1249.0
40.0	1214.0
45.0	1216.0
50.0	1190.3
55.0	1206.4
60.0	1201.5
65.0	1180.1
70.0	1177.5
75.0	1163.4
80.0	1159.1
85.0	1153.3
90.0	1133.5
95.0	1127.1
100.0	1116.8
105.0	1091.7
110.0	1103.6
115.0	1102.1
120.0	1086.9
125.0	1068.4
130.0	1077.8
135.0	1087.3
140.0	1066.9
145.0	1069.7
150.0	1058.8
155.0	1053.7
160.0	1039.6
165.0	1050.6
170.0	1050.6
175.0	1045.7
180.0	1040.5
185.0	1021.4
190.0	1032.1
195.0	1034.2
200.0	1010.6
205.0	1012.0
210.0	1013.9
215.0	1027.8
220.0	1008.7
225.0	1016.0
230.0	1011.5
235.0	1017.2
240.0	1018.9
245.0	1025.3
250.0	1020.7
255.0	1014.4
260.0	1016.7
265.0	1013.0
270.0	1002.6
275.0	1028.4
280.0	1022.7
285.0	1014.1
290.0	1004.4
295.0	1001.6
300.0	990.6
305.0	1013.2
310.0	1011.6
315.0	1006.8
320.0	1008.2
325.0	1001.2
330.0	991.9
335.0	1012.4
340.0	1009.4
345.0	997.4
350.0	1016.9
355.0	1009.4
360.0	1007.5
365.0	1005.8
370.0	1007.5
375.0	1032.7
380.0	1011.4
385.0	990.3
390.0	1012.1
395.0	1022.8
400.0	1005.5
405.0	1013.3
410.0	985.4
415.0	989.4
420.0	1007.1
425.0	1013.3
430.0	995.9
435.0	1014.6
440.0	997.1
445.0	1008.1
450.0	1028.5
455.0	1002.2
460.0	1015.1
465.0	1004.2
470.0	1014.8
475.0	996.7
480.0	1023.1
485.0	1022.5
490.0	1003.3
495.0	1017.6
