0.0	1597.1
5	1520.6
10	1483.7
15.0	1400.7
20.0	1381.1
25.0	1304.3
30.0	1307.0
35.0	1230.2
40.0	1173.3
45.0	1153.4
50.0	1099.1
55.0	1088.9
60.0	1064.4
65.0	1077.7
70.0	1061.1
75.0	1064.0
80.0	1015.9
85.0	1036.0
90.0	1032.9
95.0	1010.0
100.0	1022.1
105.0	1040.7
110.0	1017.6
115.0	997.7
120.0	1008.1
125.0	1015.2
130.0	1011.2
135.0	1015.1
140.0	1022.4
145.0	1015.0
150.0	1004.4
155.0	1003.2
160.0	1000.3
165.0	1005.8
170.0	1001.8
175.0	1014.2
180.0	998.8
185.0	1003.3
190.0	1000.8
195.0	1010.7
200.0	1029.5
205.0	1031.0
210.0	1003.5
215.0	1011.7
220.0	1005.1
225.0	1022.2
230.0	1014.2
235.0	1005.0
240.0	999.2
245.0	1001.6
250.0	1006.9
255.0	1025.2
260.0	1007.2
265.0	999.3
270.0	1013.9
275.0	1010.1
280.0	1019.1
285.0	1024.7
290.0	1020.9
295.0	1013.0
300.0	1010.6
305.0	1025.7
310.0	1023.6
315.0	1015.5
320.0	1005.6
325.0	1003.9
330.0	1012.2
335.0	1012.6
340.0	992.9
345.0	1024.5
350.0	1027.4
355.0	1008.5
360.0	1020.7
365.0	1023.5
370.0	1006.6
375.0	1026.3
380.0	1019.4
385.0	992.6
390.0	1016.7
395.0	1002.5
400.0	999.1
405.0	1009.5
410.0	1025.9
415.0	1015.2
420.0	1019.8
425.0	1007.9
430.0	993.1
435.0	1015.8
440.0	1002.6
445.0	1013.0
450.0	1010.5
455.0	991.4
460.0	982.3
465.0	997.8
470.0	1026.1
475.0	1018.4
480.0	1009.7
485.0	1012.9
490.0	1011.2
495.0	997.0
