0.0	1480.7
5	1485.5
10	1420.4
15.0	1360.5
20.0	1316.7
25.0	1325.1
30.0	1279.1
35.0	1264.8
40.0	1219.6
45.0	1179.6
50.0	1184.5
55.0	1153.0
60.0	1146.8
65.0	1129.6
70.0	1115.1
75.0	1109.8
80.0	1071.1
85.0	1089.5
90.0	1079.6
95.0	1062.9
100.0	1080.4
105.0	1054.1
110.0	1034.9
115.0	1051.4
120.0	1036.8
125.0	1040.7
130.0	1019.0
135.0	1023.0
140.0	1031.0
145.0	1020.1
150.0	1010.9
155.0	1017.6
160.0	1019.1
165.0	1015.0
170.0	1027.5
175.0	1003.6
180.0	1020.0
185.0	1003.8
190.0	1013.7
195.0	996.8
200.0	982.4
205.0	1017.7
210.0	1016.7
215.0	1008.9
220.0	1004.9
225.0	1011.4
230.0	1016.0
235.0	1019.3
240.0	1026.0
245.0	1001.2
250.0	1008.4
255.0	997.9
260.0	1002.3
265.0	1001.4
270.0	1001.7
275.0	1019.5
280.0	1016.2
285.0	1013.6
290.0	1016.6
295.0	996.8
300.0	1006.0
305.0	1021.2
310.0	1016.6
315.0	1003.5
320.0	1021.8
325.0	994.2
330.0	1020.9
335.0	1005.5
340.0	1016.2
345.0	1024.6
350.0	1008.4
355.0	1007.6
360.0	1007.2
365.0	1006.9
370.0	1018.0
375.0	1026.5
380.0	1009.8
385.0	1002.7
390.0	1008.9
395.0	1012.6
400.0	1015.0
405.0	1014.4
410.0	1014.8
415.0	1015.2
420.0	1014.0
425.0	1013.1
430.0	996.7
435.0	1005.8
440.0	999.2
445.0	1007.1
450.0	1006.8
455.0	1025.1
460.0	1026.0
465.0	1019.3
470.0	1016.6
475.0	1006.0
480.0	1010.7
485.0	1005.5
490.0	1007.9
495.0	1008.0
